2.101894020000000030e+00,4.329778021201491356e-04,-1.006532111205160618e-03,-3.623754600994287837e-04,-4.086074531078338623e-01,-6.285259723663317866e-01,9.777544021606445312e+00
2.124435150000000050e+00,7.644139695912599564e-04,3.413694503251462091e-04,-8.326182723976671696e-04,-4.037064909934997559e-01,-6.295051574707019038e-01,9.780178070068359375e+00
2.142514155000000198e+00,5.775669706054031849e-04,-5.406321724876761436e-04,-3.493692202027886564e-04,-4.123659729957580566e-01,-6.294088959693896479e-01,9.771938323974609375e+00
2.162860675000000121e+00,-9.323853009846061468e-05,-7.075141184031979611e-05,-1.288176281377673149e-03,-4.137644171714782715e-01,-6.228832602500903315e-01,9.781314849853515625e+00
2.182792373999999924e+00,-5.457507795654237270e-04,4.003638459835200960e-04,-5.220657330937683582e-04,-4.044011235237121582e-01,-6.315419673919665522e-01,9.781803131103515625e+00
2.203347904000000135e+00,1.490407885285094380e-04,1.548061845824122429e-04,3.890708103426730090e-05,-3.976924419403076172e-01,-6.317219734191882319e-01,9.783462524414062500e+00
2.225464612000000120e+00,-2.190022059949114919e-04,1.545346167404204607e-04,2.976539690280331128e-05,-4.128771126270294189e-01,-6.386092305183398432e-01,9.777410507202148438e+00
2.243573518999999905e+00,1.167866721516475081e-04,4.972345195710659027e-04,4.240967973601066928e-05,-4.069811999797821045e-01,-6.322876214981066889e-01,9.773576736450195312e+00
2.263826433999999832e+00,2.450715328450314701e-05,-5.966380704194307327e-04,6.619856867473579269e-05,-4.103942215442657471e-01,-6.363555192947375483e-01,9.788982391357421875e+00
2.284391864999999910e+00,-2.199010486947372556e-04,9.352831402793526649e-04,3.936272987630217183e-04,-4.162805080413818359e-01,-6.259402632713305659e-01,9.785919189453125000e+00
2.304676880999999788e+00,2.889251336455345154e-04,-1.941166119650005752e-04,3.489638038445264101e-04,-4.137901961803436279e-01,-6.317259073257434077e-01,9.792041778564453125e+00
2.331196809999999786e+00,-4.276575418771244586e-05,-1.893149747047572515e-04,6.759780808351933956e-04,-4.030345678329467773e-01,-6.337994933128344721e-01,9.777628898620605469e+00
2.345344118999999949e+00,-8.780247299000620842e-04,2.886494621634482795e-04,-6.027884664945304394e-04,-4.085943698883056641e-01,-6.252819299697863764e-01,9.773394584655761719e+00
2.365617634999999996e+00,-1.110278390115126967e-04,-1.501351653132591568e-05,-3.207075642421841621e-04,-4.144783914089202881e-01,-6.283002495765673823e-01,9.779736518859863281e+00
2.385642738000000040e+00,-1.601751864654943347e-04,-1.039653550833463669e-03,6.119339959695936334e-04,-4.080944061279296875e-01,-6.257125735282885737e-01,9.781375885009765625e+00
2.406180266999999873e+00,6.458964780904352665e-04,6.260562222450971603e-04,-3.256383934058249539e-04,-4.153241515159606934e-01,-6.259867548942553706e-01,9.783702850341796875e+00
2.428475483999999796e+00,4.949967260472476482e-04,2.287865354446693984e-04,-1.427046809112653407e-04,-4.122361838817596436e-01,-6.272423863410937495e-01,9.785389900207519531e+00
2.446889706999999969e+00,3.003727179020643234e-04,-6.005312025081358847e-05,5.995402461849153042e-04,-4.019072651863098145e-01,-6.261722445487963862e-01,9.788926124572753906e+00
2.467046717000000111e+00,-6.585916853509843349e-04,-2.141792792826890674e-04,1.238610857399180803e-04,-4.175628423690795898e-01,-6.308695673942553706e-01,9.785777091979980469e+00
2.487725752999999873e+00,-4.193742934148758650e-04,-6.534545100294053555e-04,3.641080111265183037e-04,-4.122253060340881348e-01,-6.244727373123156733e-01,9.779252052307128906e+00
2.508298984000000065e+00,-4.827587108593434095e-04,-1.687881594989449057e-04,-2.298028266523033109e-04,-4.073862433433532715e-01,-6.226097941398608393e-01,9.777699470520019531e+00
2.530244983999999864e+00,5.036078437115065753e-05,8.436554344370961189e-04,3.756958758458494056e-04,-4.068334102630615234e-01,-6.304939985275256342e-01,9.782285690307617188e+00
2.548998022999999780e+00,2.007622242672368884e-04,6.038639112375676632e-04,-4.424011567607522553e-04,-4.168055057525634766e-01,-6.364701390266406245e-01,9.783543586730957031e+00
2.569487350000000170e+00,4.943400272168219090e-04,4.973721224814653397e-04,2.977782278321682865e-04,-3.993944227695465088e-01,-6.256479024887072748e-01,9.782923698425292969e+00
2.589722264000000163e+00,9.816740639507770538e-04,-8.234861161327003084e-05,-1.051494386047124863e-03,-4.119290411472320557e-01,-6.272340416908251948e-01,9.779385566711425781e+00
2.610231891000000193e+00,6.180943455547094345e-04,8.760992204770449889e-05,3.416407271288335323e-04,-4.086179435253143311e-01,-6.207283139228808588e-01,9.779343605041503906e+00
2.632803921999999908e+00,-6.584508810192346573e-04,6.630309508182108402e-04,2.384695981163530729e-04,-4.180909097194671631e-01,-6.272593140602099604e-01,9.780903816223144531e+00
2.650948931999999925e+00,-1.464673783630132675e-03,3.790001210290938616e-04,1.360032911179586703e-04,-4.062530696392059326e-01,-6.216978430747973627e-01,9.771762847900390625e+00
2.671518961999999942e+00,2.736943715717643499e-04,-6.989561952650547028e-04,4.014243313577027213e-04,-4.113173484802246094e-01,-6.273947358131396479e-01,9.782152175903320312e+00
2.691563266999999815e+00,-5.521976854652166367e-04,1.309803046751767397e-04,3.232498784200287000e-05,-4.084579646587371826e-01,-6.307589411735522456e-01,9.779243469238281250e+00
