1.753813913000000113e+01,2.177694797515869141e+00
1.763950357899999943e+01,2.207488298416137695e+00
1.774075072200000136e+01,2.251589775085449219e+00
1.784191276099999968e+01,2.303730249404907227e+00
1.794434396999999848e+01,2.365704059600830078e+00
1.804441154699999927e+01,2.421377420425415039e+00
1.814584010100000100e+01,2.473648071289062500e+00
1.824714204700000053e+01,2.510129928588867188e+00
1.834824838200000130e+01,2.545340061187744141e+00
1.844975674000000154e+01,2.581701993942260742e+00
1.855078877100000057e+01,2.633375883102416992e+00
1.865206921600000101e+01,2.663536310195922852e+00
1.875310774700000138e+01,2.749066591262817383e+00
1.885487551900000014e+01,2.818267583847045898e+00
1.895600215600000027e+01,2.863047599792480469e+00
1.905764552100000131e+01,2.884118318557739258e+00
1.915911287599999824e+01,2.881629467010498047e+00
1.926051822799999869e+01,2.864420175552368164e+00
1.936175807100000057e+01,2.860623836517333984e+00
1.946437609099999833e+01,2.875137329101562500e+00
1.956497329700000165e+01,2.908511161804199219e+00
1.966581931800000049e+01,2.935230493545532227e+00
1.981367195900000056e+01,2.979207754135131836e+00
1.986851081500000049e+01,3.019416093826293945e+00
1.996961355099999835e+01,3.054668664932250977e+00
2.007135092100000051e+01,3.079895019531250000e+00
2.017264876699999832e+01,3.096429824829101562e+00
2.027395801400000153e+01,3.115813255310058594e+00
2.037516125400000178e+01,3.135182142257690430e+00
2.047687782299999881e+01,3.150874137878417969e+00
2.057744592899999958e+01,3.164655208587646484e+00
2.067891488400000100e+01,3.168194055557250977e+00
2.078026803299999870e+01,3.176044702529907227e+00
2.088130056400000001e+01,3.203160762786865234e+00
2.098283232300000023e+01,3.257256746292114258e+00
2.108381705200000056e+01,3.323314189910888672e+00
2.118533100999999874e+01,3.395692110061645508e+00
2.128638494200000153e+01,3.450008869171142578e+00
2.138728866599999989e+01,3.505665540695190430e+00
2.148905553799999879e+01,3.551999330520629883e+00
2.159027838000000088e+01,3.591178655624389648e+00
2.169163532900000035e+01,3.632462501525878906e+00
2.179305618200000083e+01,3.670457363128662109e+00
2.189467454600000096e+01,3.697732925415039062e+00
2.199546596400000098e+01,3.741806507110595703e+00
2.209677221000000102e+01,3.814370155334472656e+00
2.219813275899999994e+01,3.875269889831542969e+00
2.229979942599999987e+01,3.911807775497436523e+00
2.240134208599999965e+01,3.932857751846313477e+00
2.250301605199999955e+01,3.954178810119628906e+00
2.260400268100000076e+01,3.987539768218994141e+00
2.270496830800000154e+01,4.023107051849365234e+00
2.280673878099999996e+01,4.064098834991455078e+00
2.290777201199999880e+01,4.094322204589843750e+00
2.300854092799999862e+01,4.116227149963378906e+00
2.311071092299999918e+01,4.129557609558105469e+00
2.321153698899999895e+01,4.123417377471923828e+00
2.331317479000000148e+01,4.121677398681640625e+00
2.341411615499999854e+01,4.126353263854980469e+00
2.351567125200000064e+01,4.133907318115234375e+00
2.361678712699999849e+01,4.139179229736328125e+00
2.371846552999999957e+01,4.136656284332275391e+00
2.381964400700000084e+01,4.134919166564941406e+00
