9.238927766999999847e+00,3.540787473320961353e-06,3.704681396484375258e-05,-2.068549245595932478e-05
9.380597153000000077e+00,2.922535128891468215e-06,3.563347756862640480e-05,-1.607217788696289570e-05
9.400586265999999469e+00,3.040338866412639818e-06,3.764279186725616401e-05,-2.151872366666794434e-05
9.522402346999999878e+00,5.824429914355278198e-06,3.644530177116393944e-05,-1.600307077169418849e-05
9.542626672999999116e+00,2.403833717107773067e-06,3.774893283843994157e-05,-1.246140152215958275e-05
9.664188140000000260e+00,3.871902078390121627e-06,3.553148508071899661e-05,-1.598925590515137070e-05
9.684560473999999530e+00,4.212139174342155457e-06,3.763203620910644771e-05,-1.901369988918304941e-05
9.806276150000000413e+00,4.240135103464126866e-06,3.411354720592499177e-05,-1.807958334684372446e-05
9.826712688000000639e+00,6.123642250895500877e-06,3.559022843837738220e-05,-1.801816523075104039e-05
9.947828030000000155e+00,3.685522451996803547e-06,3.552462756633758813e-05,-1.677488535642624300e-05
9.968096958000000285e+00,6.998330354690552266e-06,3.652277588844299246e-05,-1.904424428939819841e-05
1.008962662299999913e+01,3.676531836390495473e-06,3.658106029033660755e-05,-1.804666668176651409e-05
1.010995955499999965e+01,2.574529871344566353e-06,3.516264259815215929e-05,-1.642890274524689195e-05
1.023145831899999969e+01,4.197709634900093276e-06,3.566102385520935545e-05,-1.668694466352463291e-05
1.025158053900000077e+01,4.969173669815064112e-06,3.672603666782379343e-05,-1.537019312381744817e-05
1.037398195299999948e+01,3.982431814074516641e-06,3.585796058177948253e-05,-1.763184517621994553e-05
1.039416257599999938e+01,6.799390166997909606e-06,3.812367618083953855e-05,-1.895980983972549806e-05
1.051557373500000026e+01,3.469527512788772586e-06,3.646621704101562546e-05,-1.954031586647034181e-05
1.053590396599999934e+01,3.327933698892593569e-06,3.363544940948486522e-05,-1.842996925115585670e-05
1.065751183599999941e+01,6.400124728679657388e-06,3.541992604732513406e-05,-1.760881692171097377e-05
1.067758205300000007e+01,4.720441997051239068e-06,3.633888959884643417e-05,-2.462051361799240726e-05
1.079893870899999975e+01,3.578758239746093900e-06,3.653472661972046029e-05,-1.960108131170273317e-05
1.081916733499999950e+01,5.152917280793189856e-06,3.520100712776184503e-05,-1.466086804866791410e-05
1.094079740599999973e+01,5.083755776286125208e-06,3.702151477336883929e-05,-1.922702342271805391e-05
1.096085572199999980e+01,3.235314786434173658e-06,3.500474989414214947e-05,-2.515039443969726868e-05
1.108245199099999923e+01,3.468625992536544945e-06,3.566916882991790768e-05,-1.694586277008056901e-05
1.110272342000000023e+01,5.158624425530434078e-06,3.481743335723876793e-05,-1.282680779695511400e-05
